Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Car_Age,Price_Category,Mileage_Category
2272,Maruti Suzuki,Dzire,2023,CNG,Manual,970000,21.7,1000,5,11700,2,Budget,High Mileage
2273,Hyundai,Venue,2024,CNG,Manual,1930000,26.5,2500,6,20000,1,Mid Range,High Mileage
2274,Honda,Amaze,2019,Petrol,Automatic,890000,23.7,800,7,12400,6,Budget,High Mileage
2275,Toyota,Urban Cruiser,2019,Diesel,Automatic,1360000,10.2,1500,5,5200,6,Mid Range,Low Mileage
2276,Mahindra,Scorpio,2021,Diesel,Automatic,1660000,21.6,2000,5,21300,4,Mid Range,High Mileage
2277,Skoda,Rapid,2024,Diesel,Manual,3230000,20.6,800,7,21600,1,Luxury,High Mileage
2278,Volkswagen,Tiguan,2020,Diesel,Manual,530000,17.2,1500,7,15700,5,Budget,Low Mileage
2279,Tata Motors,Punch,2020,Petrol,Automatic,3270000,21.1,1000,5,7400,5,Luxury,High Mileage
2280,Kia,EV6,2022,Diesel,Manual,2270000,19.1,2500,7,20300,3,Luxury,Low Mileage
2281,Hyundai,Verna,2016,Petrol,Automatic,3340000,11.8,1500,4,20800,9,Luxury,Low Mileage
2282,Volkswagen,Tiguan,2018,CNG,Automatic,1810000,16.1,2500,5,10300,7,Mid Range,Low Mileage
2283,Skoda,Kushaq,2022,Electric,Manual,2910000,20.1,1000,4,20700,3,Luxury,High Mileage
2284,Maruti Suzuki,Swift,2021,Diesel,Automatic,970000,18.3,1000,5,6300,4,Budget,Low Mileage
2285,Kia,Carens,2015,CNG,Manual,3190000,23.5,2000,5,23600,10,Luxury,High Mileage
2286,Hyundai,i10,2019,Diesel,Manual,2370000,24.7,2500,4,6300,6,Luxury,High Mileage
2287,Volkswagen,Vento,2018,Diesel,Manual,2490000,23.5,800,7,9400,7,Luxury,High Mileage
2288,Skoda,Rapid,2017,CNG,Manual,2500000,13.9,2000,4,6100,8,Luxury,Low Mileage
2289,Renault,Kwid,2022,Electric,Automatic,760000,10.1,1000,6,23900,3,Budget,Low Mileage
2290,Kia,EV6,2020,Diesel,Manual,2560000,15.1,2000,7,5200,5,Luxury,Low Mileage
2291,Honda,WR-V,2016,Diesel,Manual,670000,13.6,2000,6,19400,9,Budget,Low Mileage
2292,Hyundai,Venue,2019,Electric,Manual,2910000,18.6,1800,6,17600,6,Luxury,Low Mileage
2293,Maruti Suzuki,Swift,2015,CNG,Manual,1060000,22.5,800,4,12900,10,Mid Range,High Mileage
2294,Hyundai,i20,2015,Petrol,Automatic,2670000,19.5,1500,6,22100,10,Luxury,Low Mileage
2295,Skoda,Slavia,2021,CNG,Automatic,2600000,28.1,1500,4,9700,4,Luxury,High Mileage
2296,Skoda,Octavia,2016,Electric,Manual,3350000,27.5,2000,7,13300,9,Luxury,High Mileage
2297,Toyota,Camry,2019,CNG,Manual,540000,13.7,2000,6,10000,6,Budget,Low Mileage
2298,Skoda,Octavia,2019,Petrol,Automatic,660000,25.8,1000,6,9300,6,Budget,High Mileage
2299,Toyota,Urban Cruiser,2023,Electric,Manual,3300000,24.7,1000,5,21900,2,Luxury,High Mileage
2300,Toyota,Fortuner,2022,CNG,Manual,2050000,21.3,1000,5,22500,3,Luxury,High Mileage
2301,Skoda,Slavia,2020,Petrol,Automatic,2760000,15,1800,6,11200,5,Luxury,Low Mileage
2302,Tata Motors,Tiago,2020,Diesel,Automatic,3140000,23.5,1800,5,20900,5,Luxury,High Mileage
2303,Toyota,Camry,2022,Diesel,Automatic,3030000,19.4,1500,7,24400,3,Luxury,Low Mileage
2304,Kia,Carnival,2022,CNG,Automatic,1130000,21.4,800,7,8300,3,Mid Range,High Mileage
2305,Toyota,Urban Cruiser,2021,Petrol,Manual,1990000,20.4,2000,6,5900,4,Mid Range,High Mileage
2306,Kia,Carnival,2016,Diesel,Automatic,2470000,19.9,2000,4,11200,9,Luxury,Low Mileage
2307,Skoda,Superb,2015,Electric,Manual,1560000,24.9,2500,7,10500,10,Mid Range,High Mileage
2308,Kia,Carnival,2023,Electric,Automatic,710000,14.5,800,5,11900,2,Budget,Low Mileage
2309,Hyundai,Verna,2022,CNG,Automatic,3200000,27.6,2000,4,6400,3,Luxury,High Mileage
2310,Mahindra,Scorpio,2019,Diesel,Manual,1350000,14.4,1500,5,13600,6,Mid Range,Low Mileage
2311,Tata Motors,Punch,2018,Electric,Automatic,3300000,16.3,1000,7,14800,7,Luxury,Low Mileage
2312,Volkswagen,Polo,2022,Petrol,Manual,3370000,22.9,800,6,11600,3,Luxury,High Mileage
2313,Renault,Kwid,2023,Petrol,Automatic,1740000,12.4,1500,4,11300,2,Mid Range,Low Mileage
2314,Skoda,Kushaq,2016,Diesel,Manual,770000,25.4,1000,7,11500,9,Budget,High Mileage
2315,Toyota,Camry,2017,Electric,Manual,2560000,10.6,1200,5,21900,8,Luxury,Low Mileage
2316,Maruti Suzuki,Swift,2024,Diesel,Manual,2220000,28.1,1500,5,16700,1,Luxury,High Mileage
2317,Mahindra,Bolero,2016,Electric,Manual,2740000,26.2,800,4,8500,9,Luxury,High Mileage
2318,Maruti Suzuki,WagonR,2016,Electric,Automatic,3360000,26.8,1000,4,23500,9,Luxury,High Mileage
2319,Skoda,Rapid,2023,Electric,Manual,2960000,18.7,1200,4,6800,2,Luxury,Low Mileage
2320,Hyundai,i10,2024,CNG,Manual,2540000,12.1,2000,5,14200,1,Luxury,Low Mileage
2321,Toyota,Urban Cruiser,2015,Diesel,Manual,2040000,22,1000,4,24100,10,Luxury,High Mileage
2322,Volkswagen,Taigun,2019,CNG,Automatic,1490000,22.6,1000,6,13700,6,Mid Range,High Mileage
2323,Honda,Amaze,2016,Electric,Manual,3040000,23,1000,5,23500,9,Luxury,High Mileage
2324,Maruti Suzuki,Dzire,2018,Electric,Manual,2750000,25.3,1200,5,19500,7,Luxury,High Mileage
2325,Toyota,Fortuner,2018,Electric,Manual,2860000,22.8,2000,4,12900,7,Luxury,High Mileage
2326,Kia,Seltos,2021,CNG,Manual,1940000,21,1000,5,19600,4,Mid Range,High Mileage
2327,Renault,Triber,2019,Petrol,Automatic,3030000,19.8,1000,6,18300,6,Luxury,Low Mileage
2328,Hyundai,Creta,2024,CNG,Manual,830000,12.7,2000,4,14300,1,Budget,Low Mileage
2329,Tata Motors,Tiago,2016,Electric,Manual,570000,18.2,2500,6,14400,9,Budget,Low Mileage
2330,Renault,Kwid,2018,Electric,Automatic,2950000,26.8,1800,6,18300,7,Luxury,High Mileage
2331,Hyundai,i10,2017,Diesel,Automatic,1720000,16.4,2500,4,18900,8,Mid Range,Low Mileage
2332,Kia,Seltos,2021,CNG,Automatic,1120000,11.4,800,4,16100,4,Mid Range,Low Mileage
2333,Kia,EV6,2023,Petrol,Manual,2350000,20.6,1800,5,12200,2,Luxury,High Mileage
2334,Tata Motors,Altroz,2016,Diesel,Manual,980000,20.4,1000,4,14100,9,Budget,High Mileage
2335,Volkswagen,Vento,2018,Electric,Automatic,1600000,25.2,1500,6,12900,7,Mid Range,High Mileage
2336,Toyota,Fortuner,2023,Electric,Manual,3360000,12.6,800,7,5300,2,Luxury,Low Mileage
2337,Skoda,Rapid,2017,Diesel,Automatic,630000,27.1,2000,5,9000,8,Budget,High Mileage
2338,Skoda,Slavia,2021,Diesel,Automatic,470000,24.4,1000,5,23600,4,Budget,High Mileage
2339,Toyota,Urban Cruiser,2023,Petrol,Manual,1100000,20.5,1200,7,16400,2,Mid Range,High Mileage
2340,Renault,Kwid,2018,Electric,Automatic,990000,28.1,1200,5,19400,7,Budget,High Mileage
2341,Toyota,Urban Cruiser,2024,CNG,Manual,950000,23.1,1000,7,17900,1,Budget,High Mileage
2342,Skoda,Rapid,2022,Electric,Manual,780000,17.9,2000,6,16800,3,Budget,Low Mileage
2343,Toyota,Urban Cruiser,2017,CNG,Manual,1890000,22.8,1500,7,19100,8,Mid Range,High Mileage
2344,Volkswagen,Virtus,2015,Electric,Automatic,1040000,14.6,2500,7,10600,10,Mid Range,Low Mileage
2345,Hyundai,i20,2024,Petrol,Manual,3010000,25.6,1500,4,14600,1,Luxury,High Mileage
2346,Skoda,Octavia,2021,Petrol,Automatic,2280000,11.3,800,6,8800,4,Luxury,Low Mileage
2347,Honda,City,2023,CNG,Automatic,2240000,12.9,1200,7,20700,2,Luxury,Low Mileage
2348,Skoda,Superb,2024,CNG,Automatic,2580000,20.1,1000,5,13200,1,Luxury,High Mileage
2349,Skoda,Slavia,2017,Electric,Manual,1100000,12.4,800,5,8800,8,Mid Range,Low Mileage
2350,Honda,City,2016,Petrol,Manual,2280000,25.5,1500,4,5900,9,Luxury,High Mileage
2351,Honda,Jazz,2015,Electric,Manual,2940000,20.2,1000,7,17200,10,Luxury,High Mileage
2352,Tata Motors,Punch,2016,Petrol,Automatic,3330000,16.6,2500,4,8000,9,Luxury,Low Mileage
2353,Maruti Suzuki,Ertiga,2022,Petrol,Manual,1890000,26,1800,7,10000,3,Mid Range,High Mileage
2354,Tata Motors,Harrier,2018,CNG,Automatic,2640000,16.8,2000,7,16400,7,Luxury,Low Mileage
2355,Mahindra,XUV700,2024,Diesel,Manual,1860000,10.3,1500,6,22600,1,Mid Range,Low Mileage
2356,Hyundai,Verna,2015,Electric,Manual,2520000,27.1,1500,6,16700,10,Luxury,High Mileage
2357,Honda,Amaze,2015,Electric,Automatic,3030000,24.4,800,4,19800,10,Luxury,High Mileage
2358,Kia,Seltos,2022,Petrol,Automatic,680000,12.8,2000,4,11800,3,Budget,Low Mileage
2359,Mahindra,Bolero,2021,CNG,Manual,590000,26.5,800,4,18400,4,Budget,High Mileage
2360,Toyota,Fortuner,2015,Petrol,Automatic,1130000,22,1500,7,5600,10,Mid Range,High Mileage
2361,Volkswagen,Tiguan,2015,CNG,Automatic,1500000,22.9,2000,4,7300,10,Mid Range,High Mileage
2362,Tata Motors,Punch,2017,CNG,Automatic,1180000,19.1,1200,6,14800,8,Mid Range,Low Mileage
2363,Mahindra,Thar,2023,Petrol,Automatic,1430000,28.3,1000,6,15400,2,Mid Range,High Mileage
2364,Hyundai,i10,2016,CNG,Manual,2440000,14.8,800,4,13000,9,Luxury,Low Mileage
2365,Hyundai,i10,2024,Electric,Automatic,1120000,14.2,1000,4,10700,1,Mid Range,Low Mileage
2366,Toyota,Camry,2017,CNG,Manual,1320000,11.4,1500,5,10500,8,Mid Range,Low Mileage
2367,Volkswagen,Polo,2019,Electric,Manual,1870000,11.6,2000,4,10900,6,Mid Range,Low Mileage
2368,Tata Motors,Nexon,2017,Petrol,Automatic,1680000,13.9,2500,6,11800,8,Mid Range,Low Mileage
2369,Honda,Civic,2023,CNG,Automatic,1300000,24.9,800,7,19900,2,Mid Range,High Mileage
2370,Kia,Carnival,2019,CNG,Automatic,2900000,12.2,2000,6,9600,6,Luxury,Low Mileage
2371,Skoda,Rapid,2023,Petrol,Automatic,2400000,17.4,1800,6,12300,2,Luxury,Low Mileage
2372,Maruti Suzuki,Dzire,2022,CNG,Manual,2330000,10.1,800,7,12000,3,Luxury,Low Mileage
2373,Hyundai,Verna,2021,Diesel,Manual,470000,28,800,6,6900,4,Budget,High Mileage
2374,Maruti Suzuki,WagonR,2023,CNG,Manual,3480000,23.3,1200,5,19200,2,Luxury,High Mileage
2375,Kia,Carnival,2016,CNG,Manual,620000,21.2,1800,5,6700,9,Budget,High Mileage
2376,Tata Motors,Tiago,2016,CNG,Manual,1880000,23.9,800,6,18200,9,Mid Range,High Mileage
2377,Honda,City,2024,Diesel,Automatic,640000,10.2,1000,4,18300,1,Budget,Low Mileage
2378,Honda,Amaze,2021,Electric,Manual,920000,26.4,1800,5,18700,4,Budget,High Mileage
2379,Kia,Carens,2024,Petrol,Automatic,810000,21.1,1000,6,14300,1,Budget,High Mileage
2380,Kia,Carens,2020,Diesel,Manual,1960000,12.6,800,7,12300,5,Mid Range,Low Mileage
2381,Maruti Suzuki,Dzire,2018,Electric,Manual,3170000,18.2,1800,6,24600,7,Luxury,Low Mileage
2382,Tata Motors,Punch,2021,Petrol,Automatic,1790000,12.2,1200,4,18900,4,Mid Range,Low Mileage
2383,Hyundai,Creta,2016,CNG,Automatic,750000,16.4,800,6,8600,9,Budget,Low Mileage
2384,Kia,EV6,2018,Diesel,Automatic,1570000,24.8,2500,4,24000,7,Mid Range,High Mileage
2385,Mahindra,XUV300,2018,Electric,Manual,1900000,11.5,800,4,6700,7,Mid Range,Low Mileage
2386,Tata Motors,Nexon,2016,CNG,Manual,790000,20.5,2500,4,8500,9,Budget,High Mileage
2387,Honda,Civic,2020,CNG,Manual,1860000,18.1,1500,5,14000,5,Mid Range,Low Mileage
2388,Maruti Suzuki,Baleno,2016,CNG,Automatic,1020000,20.4,2000,5,13800,9,Mid Range,High Mileage
2389,Kia,Carens,2016,Diesel,Automatic,2460000,18,800,4,21900,9,Luxury,Low Mileage
2390,Maruti Suzuki,Baleno,2023,CNG,Automatic,1150000,25.1,800,6,12700,2,Mid Range,High Mileage
2391,Renault,Kiger,2015,Diesel,Automatic,580000,25.8,800,4,22200,10,Budget,High Mileage
2392,Maruti Suzuki,WagonR,2020,Electric,Automatic,1590000,16.9,1500,7,15700,5,Mid Range,Low Mileage
2393,Hyundai,Verna,2017,Petrol,Automatic,1810000,12,800,7,22200,8,Mid Range,Low Mileage
2394,Honda,Amaze,2015,CNG,Automatic,1480000,12.5,1200,4,19100,10,Mid Range,Low Mileage
2395,Renault,Triber,2023,Diesel,Manual,3240000,11.8,1800,6,22300,2,Luxury,Low Mileage
2396,Volkswagen,Vento,2017,Petrol,Automatic,2970000,28,2000,6,14900,8,Luxury,High Mileage
2397,Kia,EV6,2022,Electric,Automatic,1770000,24.1,1200,4,11900,3,Mid Range,High Mileage
2398,Hyundai,Verna,2016,Diesel,Manual,2370000,11.3,1000,4,10800,9,Luxury,Low Mileage
2399,Tata Motors,Punch,2020,Petrol,Manual,2210000,25.6,2500,4,24700,5,Luxury,High Mileage
2400,Mahindra,XUV300,2020,Petrol,Manual,1060000,15.7,1200,6,13300,5,Mid Range,Low Mileage
2401,Kia,Carnival,2018,Diesel,Automatic,3130000,29.7,1200,7,6600,7,Luxury,High Mileage
2402,Tata Motors,Harrier,2021,Petrol,Manual,3410000,13.5,2500,5,20800,4,Luxury,Low Mileage
2403,Honda,City,2019,CNG,Manual,2490000,28.8,1800,7,14800,6,Luxury,High Mileage
2404,Toyota,Camry,2015,Diesel,Automatic,2430000,10.2,1500,6,13700,10,Luxury,Low Mileage
2405,Volkswagen,Taigun,2021,CNG,Automatic,3240000,25.2,1800,4,19800,4,Luxury,High Mileage
2406,Skoda,Slavia,2016,Electric,Automatic,2160000,12.5,1200,5,12100,9,Luxury,Low Mileage
2407,Volkswagen,Virtus,2016,Electric,Manual,2590000,27.3,800,5,5300,9,Luxury,High Mileage
2408,Volkswagen,Tiguan,2023,CNG,Manual,800000,21.4,800,6,6200,2,Budget,High Mileage
2409,Renault,Duster,2022,Electric,Automatic,950000,14.4,2500,5,8800,3,Budget,Low Mileage
2410,Hyundai,Verna,2021,Petrol,Automatic,2860000,25.5,2000,5,24400,4,Luxury,High Mileage
2411,Kia,Seltos,2016,Diesel,Automatic,2600000,21,1500,5,12200,9,Luxury,High Mileage
2412,Volkswagen,Vento,2023,Diesel,Automatic,460000,16.6,1200,4,12800,2,Budget,Low Mileage
2413,Honda,Amaze,2023,Petrol,Manual,3330000,10.6,1200,7,17600,2,Luxury,Low Mileage
2414,Skoda,Slavia,2016,CNG,Manual,850000,13.8,1200,4,20900,9,Budget,Low Mileage
2415,Skoda,Superb,2019,Petrol,Automatic,810000,10.3,800,6,23700,6,Budget,Low Mileage
2416,Mahindra,XUV700,2020,CNG,Automatic,1130000,24.4,1200,6,23900,5,Mid Range,High Mileage
2417,Maruti Suzuki,Baleno,2024,Diesel,Automatic,930000,25.8,1500,7,8100,1,Budget,High Mileage
2418,Honda,Amaze,2017,Diesel,Manual,1180000,20,800,7,21300,8,Mid Range,High Mileage
2419,Skoda,Rapid,2019,Electric,Manual,1460000,21.5,1800,5,12900,6,Mid Range,High Mileage
2420,Volkswagen,Taigun,2024,Petrol,Automatic,1780000,25.8,1500,6,18400,1,Mid Range,High Mileage
2421,Toyota,Glanza,2015,CNG,Automatic,1490000,26.6,2500,5,9800,10,Mid Range,High Mileage
2422,Mahindra,Scorpio,2015,Diesel,Automatic,1290000,25.6,1200,4,20900,10,Mid Range,High Mileage
2423,Volkswagen,Virtus,2016,CNG,Manual,400000,23.6,2000,4,18700,9,Budget,High Mileage
2424,Toyota,Glanza,2016,Diesel,Manual,2240000,20.3,2500,5,10700,9,Luxury,High Mileage
2425,Skoda,Slavia,2024,CNG,Automatic,1200000,13.1,2500,6,21300,1,Mid Range,Low Mileage
2426,Skoda,Octavia,2022,Diesel,Automatic,2950000,28.1,800,7,15600,3,Luxury,High Mileage
2427,Hyundai,i20,2021,Diesel,Manual,1870000,16,1800,5,6100,4,Mid Range,Low Mileage
2428,Maruti Suzuki,Ertiga,2017,CNG,Automatic,1170000,16,800,7,12600,8,Mid Range,Low Mileage
2429,Kia,Sonet,2020,Diesel,Automatic,2380000,19.5,1800,6,13000,5,Luxury,Low Mileage
2430,Mahindra,Bolero,2018,CNG,Manual,3070000,27.3,2500,4,13200,7,Luxury,High Mileage
2431,Volkswagen,Virtus,2015,Electric,Automatic,1810000,20.9,1500,5,16000,10,Mid Range,High Mileage
2432,Honda,City,2019,Diesel,Manual,2750000,25.5,1500,7,17200,6,Luxury,High Mileage
2433,Honda,City,2015,CNG,Automatic,2810000,17.7,800,7,8300,10,Luxury,Low Mileage
2434,Volkswagen,Tiguan,2016,CNG,Manual,3350000,16.9,2000,7,12000,9,Luxury,Low Mileage
2435,Toyota,Innova,2017,CNG,Manual,3340000,21.8,1800,6,22000,8,Luxury,High Mileage
2436,Skoda,Rapid,2024,Diesel,Manual,1710000,15,1800,6,10900,1,Mid Range,Low Mileage
2437,Toyota,Fortuner,2016,Electric,Automatic,2930000,18.5,1000,5,20000,9,Luxury,Low Mileage
2438,Maruti Suzuki,Ertiga,2019,Diesel,Manual,2530000,10.6,1800,6,21900,6,Luxury,Low Mileage
2439,Tata Motors,Tiago,2019,Diesel,Manual,2620000,19.2,1000,4,10600,6,Luxury,Low Mileage
2440,Kia,EV6,2021,Diesel,Manual,1100000,17.1,2500,6,10300,4,Mid Range,Low Mileage
2441,Honda,WR-V,2022,Diesel,Manual,790000,17.6,1800,5,11300,3,Budget,Low Mileage
2442,Hyundai,i10,2018,CNG,Manual,3370000,12.1,1000,5,6100,7,Luxury,Low Mileage
2443,Tata Motors,Punch,2020,Electric,Automatic,1140000,16.4,1200,4,18800,5,Mid Range,Low Mileage
2444,Tata Motors,Tiago,2019,Diesel,Manual,2030000,26.6,2500,7,21100,6,Luxury,High Mileage
2445,Honda,Civic,2022,Petrol,Manual,1820000,21,1500,6,17000,3,Mid Range,High Mileage
2446,Tata Motors,Altroz,2017,Diesel,Manual,2120000,23.5,1800,6,7100,8,Luxury,High Mileage
2447,Toyota,Camry,2017,CNG,Automatic,530000,13.5,2500,6,23500,8,Budget,Low Mileage
2448,Honda,Civic,2021,Petrol,Automatic,3160000,27,1200,6,21000,4,Luxury,High Mileage
2449,Renault,Duster,2024,CNG,Automatic,2300000,29.6,800,5,7700,1,Luxury,High Mileage
2450,Tata Motors,Altroz,2015,CNG,Automatic,650000,25.5,1800,6,24900,10,Budget,High Mileage
2451,Volkswagen,Polo,2017,Petrol,Automatic,3420000,11.5,800,4,9100,8,Luxury,Low Mileage
2452,Hyundai,i10,2020,Electric,Automatic,920000,18.5,800,6,24100,5,Budget,Low Mileage
2453,Toyota,Urban Cruiser,2015,Petrol,Manual,1790000,14.5,1200,4,7500,10,Mid Range,Low Mileage
2454,Volkswagen,Polo,2023,Petrol,Automatic,2820000,23.1,1500,4,5600,2,Luxury,High Mileage
2455,Renault,Lodgy,2020,CNG,Automatic,1250000,27.7,1200,6,12300,5,Mid Range,High Mileage
2456,Maruti Suzuki,WagonR,2023,Electric,Automatic,2340000,12.3,1200,5,8200,2,Luxury,Low Mileage
2457,Skoda,Octavia,2024,Electric,Manual,1750000,22.3,800,4,21200,1,Mid Range,High Mileage
2458,Maruti Suzuki,Dzire,2022,Petrol,Automatic,2410000,22.4,1500,6,5100,3,Luxury,High Mileage
2459,Volkswagen,Tiguan,2020,CNG,Automatic,2240000,25.6,1000,4,11700,5,Luxury,High Mileage
2460,Skoda,Slavia,2021,Diesel,Manual,2210000,28.8,2500,5,10600,4,Luxury,High Mileage
2461,Volkswagen,Taigun,2018,Petrol,Manual,2870000,25.7,1000,7,8700,7,Luxury,High Mileage
2462,Volkswagen,Polo,2015,Electric,Automatic,2820000,28.1,1000,6,23200,10,Luxury,High Mileage
2463,Maruti Suzuki,Swift,2023,Diesel,Manual,2070000,15.9,800,4,10500,2,Luxury,Low Mileage
2464,Renault,Duster,2023,Diesel,Automatic,2780000,22.9,2000,6,22900,2,Luxury,High Mileage
2465,Tata Motors,Nexon,2019,Petrol,Manual,3010000,20.2,2000,7,12300,6,Luxury,High Mileage
2466,Toyota,Urban Cruiser,2015,Electric,Automatic,2610000,11,2500,4,6400,10,Luxury,Low Mileage
2467,Hyundai,Verna,2018,Diesel,Manual,2200000,29,1500,5,20500,7,Luxury,High Mileage
2468,Maruti Suzuki,Swift,2016,CNG,Manual,3280000,23.5,2500,5,10200,9,Luxury,High Mileage
2469,Maruti Suzuki,Ertiga,2018,Electric,Manual,590000,27.9,1200,7,23900,7,Budget,High Mileage
2470,Tata Motors,Tiago,2020,CNG,Manual,1730000,14.2,1200,5,6800,5,Mid Range,Low Mileage
2471,Honda,City,2018,Diesel,Manual,2090000,26.6,800,7,12700,7,Luxury,High Mileage
2472,Hyundai,Creta,2019,Diesel,Manual,830000,22.7,2000,5,11700,6,Budget,High Mileage
2473,Tata Motors,Nexon,2016,CNG,Automatic,2490000,18.8,1000,6,17800,9,Luxury,Low Mileage
2474,Toyota,Glanza,2015,CNG,Manual,1640000,26.5,2000,5,18900,10,Mid Range,High Mileage
2475,Maruti Suzuki,Dzire,2024,CNG,Manual,2350000,21.9,2500,4,17300,1,Luxury,High Mileage
2476,Tata Motors,Tiago,2016,Diesel,Automatic,1990000,28.2,2000,7,12000,9,Mid Range,High Mileage
2477,Honda,City,2018,Electric,Manual,1850000,22.1,2500,6,21500,7,Mid Range,High Mileage
2478,Renault,Triber,2024,Electric,Automatic,3340000,22.5,1000,6,20100,1,Luxury,High Mileage
2479,Tata Motors,Tiago,2019,Petrol,Manual,1030000,14.2,1200,6,20100,6,Mid Range,Low Mileage
2480,Hyundai,Verna,2024,Electric,Manual,1090000,25.9,1800,7,13400,1,Mid Range,High Mileage
2481,Tata Motors,Harrier,2022,CNG,Manual,3440000,10.5,2500,6,15200,3,Luxury,Low Mileage
2482,Toyota,Innova,2018,Petrol,Automatic,1140000,11.9,1200,7,8900,7,Mid Range,Low Mileage
2483,Honda,Civic,2024,CNG,Manual,3210000,29.2,2500,6,10000,1,Luxury,High Mileage
2484,Skoda,Octavia,2020,Petrol,Automatic,1840000,25,2000,6,9900,5,Mid Range,High Mileage
2485,Mahindra,XUV300,2018,CNG,Automatic,2910000,22.7,1500,4,19000,7,Luxury,High Mileage
2486,Honda,Jazz,2018,Electric,Manual,2000000,18.9,2000,6,20300,7,Mid Range,Low Mileage
2487,Renault,Lodgy,2019,Diesel,Manual,910000,28.8,1800,7,6500,6,Budget,High Mileage
2488,Kia,EV6,2018,Electric,Automatic,3330000,17,2000,5,18900,7,Luxury,Low Mileage
2489,Maruti Suzuki,Swift,2020,Diesel,Automatic,2110000,26.8,2500,4,9000,5,Luxury,High Mileage
2490,Mahindra,Scorpio,2023,Diesel,Automatic,2050000,17.3,2500,6,17700,2,Luxury,Low Mileage
2491,Honda,WR-V,2018,Electric,Manual,2320000,14.4,2000,4,19500,7,Luxury,Low Mileage
2492,Hyundai,Venue,2016,CNG,Automatic,780000,16,800,7,12400,9,Budget,Low Mileage
2493,Mahindra,XUV300,2018,Petrol,Automatic,2550000,13.5,800,6,11200,7,Luxury,Low Mileage
2494,Hyundai,i20,2015,Electric,Manual,2940000,16.9,1200,4,25000,10,Luxury,Low Mileage
2495,Skoda,Octavia,2021,CNG,Automatic,2030000,16.1,1500,4,22800,4,Luxury,Low Mileage
2496,Mahindra,Scorpio,2015,Electric,Automatic,1390000,15,1000,4,24700,10,Mid Range,Low Mileage
2497,Kia,Carens,2019,CNG,Automatic,1410000,14.6,2000,6,6000,6,Mid Range,Low Mileage
2498,Volkswagen,Vento,2024,CNG,Manual,2200000,13.2,2000,7,17500,1,Luxury,Low Mileage
2499,Volkswagen,Taigun,2015,Electric,Automatic,930000,28.5,800,6,15600,10,Budget,High Mileage
2500,Hyundai,Creta,2019,CNG,Manual,2770000,27.4,1200,7,9800,6,Luxury,High Mileage
2501,Honda,City,2022,CNG,Manual,600000,12.8,1500,4,5700,3,Budget,Low Mileage
2502,Volkswagen,Tiguan,2017,Diesel,Automatic,520000,14.4,2000,4,19600,8,Budget,Low Mileage
2503,Skoda,Kushaq,2023,CNG,Manual,1560000,13.7,2500,4,16100,2,Mid Range,Low Mileage
2504,Maruti Suzuki,Swift,2023,CNG,Automatic,3000000,10,2500,6,9000,2,Luxury,Low Mileage
2505,Maruti Suzuki,Baleno,2023,Diesel,Manual,1650000,21.5,1800,5,16400,2,Mid Range,High Mileage
2506,Volkswagen,Tiguan,2015,Petrol,Automatic,3490000,19.7,1800,6,24000,10,Luxury,Low Mileage
2507,Tata Motors,Punch,2021,CNG,Manual,900000,14.4,2000,4,22500,4,Budget,Low Mileage
2508,Honda,WR-V,2023,Electric,Manual,2990000,14.7,2500,5,6000,2,Luxury,Low Mileage
2509,Mahindra,Thar,2019,Electric,Automatic,2970000,20.3,2500,6,9000,6,Luxury,High Mileage
2510,Hyundai,Venue,2015,Electric,Automatic,1780000,14.5,800,4,22400,10,Mid Range,Low Mileage
2511,Renault,Lodgy,2022,Electric,Manual,2810000,12.2,1000,4,15900,3,Luxury,Low Mileage
2512,Kia,Sonet,2021,Diesel,Manual,1140000,14.4,1800,5,15800,4,Mid Range,Low Mileage
2513,Skoda,Octavia,2024,CNG,Manual,2200000,18.9,1000,6,10900,1,Luxury,Low Mileage
2514,Tata Motors,Nexon,2024,Electric,Automatic,1540000,22.9,1800,7,20400,1,Mid Range,High Mileage
2515,Honda,Amaze,2017,Petrol,Manual,2350000,28.9,1200,7,8400,8,Luxury,High Mileage
2516,Tata Motors,Altroz,2015,Petrol,Manual,1930000,17.2,2500,6,12100,10,Mid Range,Low Mileage
2517,Renault,Lodgy,2019,Electric,Automatic,540000,29.4,2500,5,7800,6,Budget,High Mileage
2518,Maruti Suzuki,Ertiga,2023,Electric,Automatic,770000,26.9,1800,4,17500,2,Budget,High Mileage
2519,Mahindra,Scorpio,2023,Diesel,Automatic,2530000,13.2,1800,7,22100,2,Luxury,Low Mileage
2520,Honda,WR-V,2017,Electric,Automatic,1610000,11.6,1200,4,24900,8,Mid Range,Low Mileage
2521,Kia,Carnival,2017,Petrol,Automatic,2720000,28.2,1000,7,19300,8,Luxury,High Mileage
2522,Toyota,Fortuner,2022,Diesel,Automatic,2090000,13.1,1200,4,18100,3,Luxury,Low Mileage
2523,Volkswagen,Tiguan,2017,Diesel,Manual,1990000,12.2,800,4,5600,8,Mid Range,Low Mileage
